,date,tweet,country_region,confirmed_us,deaths_us
168,2020-11-12, details how a wedding reception led to outbreaks in the community a long term care facility amp a correctional facility avoid large gatherings stay 6 ft apart wear a mask amp stay home if sick to slow covid 19 s spread learn more ,US,10552821,242901.0
169,2020-11-12, finds social gatherings likely contributed to rapid spread in a rural amish community in ohio culturally appropriate resources developed by health departments amp communities are crucial to slowing covid 19 spread learn more ,US,10552821,242901.0
170,2020-11-11,william wil duck a health scientist worked 90 days straight to help build the system that collects cdcs data on cases hospitalizations and deaths he used data from 50 plus sources to show covid 19 s spread more ,US,10399325,241340.0
171,2020-11-10,interested in healthy business operations join the next cdc covid 19 partner update call on monday november 16 at 3 pm et via zoom topic healthy workplaces tips and tools for operating your business retweet and register ,US,10252129,239671.0
172,2020-11-10,healthcare providers are your patients asking about vaccines new tools are now available like guides for talking to your patients about covid 19 vaccines during routine appointments before a covid 19 is recommended learn more ,US,10252129,239671.0
173,2020-11-09,join todays cdc covid 19 partner update call monday november 9 at 3 pm et via zoom topic vaccine distribution and safety overview retweet and register ,US,10111077,238256.0
174,2020-11-06,i wear a mask because i care about the health and well being of those around me because it can help stop the spread of covid 19 in your community cdcs workforce shares why they wear masks learn more ,US,9733816,236073.0
175,2020-11-06,as of november 2 national forecasts predict that 4 600 to 11 000 new deaths will be reported during the week ending november 28 these forecasts predict 250 000 to 266 000 total covid 19 deaths in the united states by november 28 more ,US,9733816,236073.0
176,2020-11-05,a found that employed adults who tested positive for were more likely to report going to work school in person compared with teleworking at least sometimes providing options can help reduce the spread of covid 19 more ,US,9607336,234927.0
177,2020-11-05,new detailing a outbreak among the hopi tribe found frequent and regular social interactions with extended families may have provided multiple opportunities for covid 19 to spread read the full report ,US,9607336,234927.0
178,2020-11-05,leandris liburd works as the chief health equity officer for cdcs response she uses data to learn why covid 19 affects some groups more than others and helps cdc find ways to help communities with a high number of cases more ,US,9607336,234927.0
179,2020-11-04,continues to increase across the u s and the biggest increases are in rural areas cdcs covid data tracker helps you compare covid 19 incidence per 100 000 persons by urban or rural areas across the u s see trends by population factors tab ,US,9485448,233717.0
180,2020-11-04,getting a now helps protect essential workers and save medical resources for care of covid 19 patients help this season and roll your for your annual flu vaccine learn more ,US,9485448,233717.0
181,2020-11-03,join the cdc covid 19 partner update call monday november 9 at 3 pm et via zoom topic vaccine distribution and safety overview retweet and register ,US,9382617,232620.0
182,2020-11-02,a new report found that pregnant women with were more likely to have severe illness than non pregnant women with covid 19 learn more ,US,9291087,231490.0
183,2020-11-02,interested in healthy buildings attend todays cdc covid 19 partner update call at 3pm et via zoom topic healthy building design for pandemics and beyond retweet and register ,US,9291087,231490.0
184,2020-10-31,amy kirby and mia mattioli are studying contaminated water to identify pockets of if they find bits of the virus in sewer water they know that someone in that community has covid 19 read more about these cdc responders ,US,9125482,230548.0
185,2020-10-30,as of october 26 national forecasts predict that 3 900 to 10 000 new deaths will be reported during the week ending november 21 these forecasts predict 243 000 to 256 000 total covid 19 deaths in the united states by november 21 more ,US,9044255,229686.0
186,2020-10-30,if you suspect you have are getting tested or have tested positive immediately isolate at home in a separate bedroom and bathroom if possible all household members should wear a mask when in shared spaces in the house to reduce the spread of covid 19 ,US,9044255,229686.0
187,2020-10-28,incidence varies across age groups beginning in june covid 19 incidence increased steadily among people ages 18 24 this age group continues to have the highest incidence of covid 19 for more data on covid 19 demographic trends visit ,US,8856413,227685.0
188,2020-10-28,are you more likely to get very sick from covid 19 your jurisdiction may offer alternatives to in person voting for people at increased risk of severe illness from learn more ,US,8856413,227685.0
189,2020-10-27,interested in healthy buildings join the next cdc covid 19 partner update call monday nov 2 at 3pm et via zoom topic healthy building design for pandemics and beyond retweet and register ,US,8777432,226691.0
190,2020-10-26,the latest cdc report shows the percentage of people testing positive for the percentage of covid 19 associated medical visits and covid 19 weekly hospitalization rates all have been on the rise in recent weeks learn more ,US,8702750,225706.0
191,2020-10-26,join todays cdc covid 19 partner update call monday oct 26 at 3pm et via zoom topic healthy happy holidays fall travel and gathering guidance register ,US,8702750,225706.0
192,2020-10-23,the latest cdc report shows increases in activity in many parts of the country some regions are showing small increases from week to week while others are showing sharp increases in the indicators used to track covid 19 ,US,8491459,223975.0
193,2020-10-23,as of october 19 national forecasts predict that 3 500 to 7 600 new deaths will be reported during the week ending november 14 these forecasts predict 235 000 to 247 000 total covid 19 deaths in the united states by november 14 more ,US,8491459,223975.0
194,2020-10-22,a new finds that counties with higher percentages of residents from racial and ethnic minority groups and people living in crowded housing conditions were more likely to become covid 19 hotspots especially in less urban areas learn more ,US,8407702,223032.0
195,2020-10-22, attend todays coca call at 2pm et on leveraging existing resources to meet the challenges faced by people who use drugs or who have substance use disorders during the covid 19 pandemic learn more ,US,8407702,223032.0
196,2020-10-20,school administrators and public health officials see cdcs new testing strategy considerations for k 12 schools it describes covid 19 diagnostic tests and how to engage and collaborate with public health officials learn more ,US,8273296,221052.0
197,2020-10-19,attend todays cdc covid 19 partner update call monday oct 19 at 3pm et via zoom topic campus guidebook slow the spread at us colleges and universities register ,US,8212981,220119.0
198,2020-10-16,as of october 12 national forecasts predict 3 400 to 7 100 new deaths will be reported during the week ending november 7 these forecasts predict 229 000 to 240 000 total covid 19 deaths in the united states by november 7 more ,US,8048865,218575.0
199,2020-10-15,cleaning hands often wearing a mask that covers your nose amp mouth amp staying 6 ft from others are ways to slow the spread of men younger adults amp ppl less concerned about covid 19 are less likely to clean hands after touching public surfaces ,US,7979709,217692.0
200,2020-10-15,after a recreational ice hockey game in florida 14 players were infected with the virus that causes covid 19 can spread during indoor sporting activities where intense physical activity is occurring learn more ,US,7979709,217692.0
201,2020-10-14,as of october 14 the 7 day moving average of cases nationwide was 50 181 compared to 43 852 in the previous 7 days thats a 14 increase in new cases learn more about covid 19 trends ,US,7916099,216872.0
202,2020-10-14,people w and w o had high levels of mask use in public even for those who always wear a mask there are activities where masks cant be worn like eating or drinking people w covid 19 were more likely to have eaten in a restaurant ,US,7916099,216872.0
203,2020-10-11,in public to help slow the spread of covid 19 but be sure to wear it the right way position your mask so that it fully covers your nose and mouth if youre not wearing your mask properly particles can spread learn more ,US,7762546,214768.0
204,2020-10-09,as of october 5 national forecasts predict 2 800 to 6 800 new deaths will be reported during the week ending october 31 these forecasts predict 224 000 to 233 000 total covid 19 deaths in the united states by october 31 more ,US,7663293,213752.0
205,2020-10-08,a3 wisconsins brown county also developed videos in spanish to explain different aspects of covid 19 this video describes the steps of the drive up amp walk up covid 19 testing process and to promote testing ,US,7605873,212762.0
206,2020-10-08,a3 the association of central california developed guidance for prevention for farmworkers and partnered with local hospitals to provide onsite covid 19 preventive training ,US,7605873,212762.0
207,2020-10-07,attend the next cdc covid 19 partner update call monday oct 19 at 3pm et via zoom topic campus guidebook slow the spread at us colleges and universities register ,US,7549682,211801.0
208,2020-10-07,today join cdc s q amp a from 12 pm to 2 pm et to ask your questions about the importance of getting your during the covid 19 pandemic visit cdcs instagram story here ,US,7549682,211801.0
209,2020-10-06,cdc updates guidance incl information about potential for airborne spread based on current science cdc believes people are more likely to become infected with covid 19 the longer and closer they are to a person with covid 19 full statement ,US,7499341,210886.0
210,2020-10-05,a new finds relatives who stayed in the same house at a family gathering developed the outbreak was likely sparked by a 13 year old exposed to someone with covid 19 before the gathering learn more ,US,7457402,210181.0
211,2020-10-05,attend todays cdc covid 19 partner update call mon oct 5 at 3pm et via zoom topic wear it dont share it the art and science of cloth masks register ,US,7457402,210181.0
212,2020-10-02, blood samples are tested to determine if someone may have had even if they didnt have symptoms learn more about how cdc is working with commercial labs to see how many americans have had covid 19 ,US,7332200,208695.0
213,2020-10-02,college administrators use cdcs new monitoring and evaluation tools to see how your prevention and control strategies are working evaluation results can help you adjust your strategies to reduce the spread of covid 19 learn more ,US,7332200,208695.0
214,2020-10-02,as of september 28 national forecasts predict from 2 700 to 8 600 new deaths will be reported during the week ending october 24 these forecasts predict 219 000 to 232 000 total covid 19 deaths in the us by october 24 more ,US,7332200,208695.0
215,2020-10-01,school administrators use cdcs new monitoring and evaluation tools to see how your prevention and control strategies are working evaluation results can help you adjust your strategies to reduce the spread of covid 19 learn more ,US,7277759,207789.0
216,2020-09-30,increases in vary by urbanization over the last 7 days the covid 19 case rates in rural counties were 20 per 100 000 people compared to 10 per 100 000 people in large metro counties learn more about covid 19 trends in your area ,US,7233042,206932.0
217,2020-09-30,join the next cdc covid 19 partner update call monday oct 5 at 3pm et via zoom topic wear it dont share it the art and science of cloth masks register ,US,7233042,206932.0
218,2020-09-29,new shows infections among 18 22 year olds increased more than 50 from early august to early sept everyone needs to help slow the spread of covid 19 wear a mask stay 6 feet from others wash hands often amp stay home when sick ,US,7190230,205986.0
219,2020-09-27,in public to help slow the spread of covid 19 but be sure to wear it the right way position your mask so that it fully covers your nose and mouth if youre not wearing your mask properly particles can spread learn more ,US,7115008,204756.0
220,2020-09-25,as of september 21 national forecasts predict 3 400 to 7 400 new deaths will be reported during the week ending october 17 these forecasts predict 214 000 to 226 000 total covid 19 deaths in the us by october 17 more ,US,7032712,203750.0
221,2020-09-25,school administrators learn more about the indicators you can use to prepare plan and respond to for each indicator we provide benchmarks for lowest to highest covid 19 risks for school operations learn more ,US,7032712,203750.0
222,2020-09-24,while and have many symptoms in common change in taste or smell or loss of taste or smell are symptoms only associated with covid 19 learn more about the differences between flu and covid 19 here ,US,6977658,202798.0
223,2020-09-21,workers is it difficult to stay on top of the latest research cdc has launched the covid 19 science update a series of summaries of new covid 19 studies on many topics access the summaries here ,US,6856884,199865.0
224,2020-09-20,wondering if you should delay your trip postpone travel if you are sick recently tested positive for had close contact with a person with covid 19 in the past 14 days or are waiting for viral test results learn more ,US,6804814,199509.0
225,2020-09-18,among pregnant women hospitalized for treatment of 3 in 10 required intensive care and one pregnant woman died from covid 19 a new report of 105 pregnant women in finds find out more ,US,6723933,198570.0
226,2020-09-18,school administrators learn more about the indicators you can use to prepare plan and respond to for each indicator we provide benchmarks for lowest to highest covid 19 risks for school operations learn more ,US,6723933,198570.0
227,2020-09-18,as of september 14 national forecasts predict 3 000 to 7 100 new deaths will be reported during the week ending october 10 these forecasts predict 207 000 to 218 000 total covid 19 deaths in the us by october 10 more ,US,6723933,198570.0
228,2020-09-17,heart conditions like myocarditis are associated with some cases of severe cardiac damage is rare but has occurred even in young healthy people cdc is working to understand how covid 19 affects the heart and other organs learn more here ,US,6674411,197633.0
229,2020-09-17,new finds odds of outbreaks in west virginia nursing homes are 17x higher in low quality than in high quality nursing homes as rated by health depts can use cms ratings to identify nursing homes at higher risk for covid 19 ,US,6674411,197633.0
230,2020-09-17, attend todays coca call on testing and treatment of 2020 2021 seasonal influenza during the covid 19 pandemic at 2pm et learn more ,US,6674411,197633.0
231,2020-09-16,cases declined in most states in the last 7 days but covid 19 is widespread in many areas particularly in the upper great plains midwest and south six states reported over 10 000 new cases in the last week see more data ,US,6630051,196763.0
232,2020-09-16, attend the next coca call thursday sept 17 at 2pm et via zoom topic testing and treatment of 2020 2021 seasonal influenza during the covid 19 pandemic learn more ,US,6630051,196763.0
233,2020-09-15,school administrators cdc has provided benchmarks to help you prepare plan and respond to monitor these frequently and adjust strategies to fit the changing levels of covid 19 in your community learn more ,US,6593269,195786.0
234,2020-09-15, attend todays coca call on telehealth amp health equity considerations for addressing health disparities during the covid 19 pandemic at 2pm et learn more ,US,6593269,195786.0
235,2020-09-14, attend the next coca call tuesday sept 15 at 2pm et via zoom topic telehealth amp health equity considerations for addressing health disparities during the covid 19 pandemic learn more ,US,6553399,194489.0
236,2020-09-14, has many health benefits for both you amp your baby including protecting your baby from illnesses amp providing the best nutrition you can breastfeed even if you have covid 19 as is unlikely to spread thru breast milk more ,US,6553399,194489.0
237,2020-09-14,in public to help slow the spread of covid 19 but be sure to wear it the right way position your mask so that it fully covers your nose and mouth if youre not wearing your mask properly particles can spread learn more ,US,6553399,194489.0
238,2020-09-14,has unequally affected some of us in racial and ethnic minority groups both physically and emotionally as we take steps to help protect ourselves and others from covid 19 lets make sure to take care of our too ,US,6553399,194489.0
239,2020-09-13,wondering how got its name its short for disease 2019 covid 19 is caused by a coronavirus which looks like a crown take steps to slow the spread wear a mask wash your hands often and stay 6 feet apart learn more ,US,6519573,194071.0
240,2020-09-11,if you have fever cough loss of taste or smell or certain other symptoms you might have if you think you might have covid 19 or think you may have been near someone who has covid 19 contact a healthcare provider for medical advice ,US,6443743,192979.0
241,2020-09-11,as of september 7 national forecasts suggest from 3 300 to 8 000 new deaths will be reported during the week ending october 3 these forecasts predict 205 000 to 217 000 total covid 19 deaths in the us by october 3 learn more ,US,6443743,192979.0
242,2020-09-11,a new finds children who likely got in their child care centers spread covid 19 to others outside the child care center including to household members slow the spread wear masks if over 2 wash hands amp stay home if sick see more ,US,6443743,192979.0
243,2020-09-10, shows adults w were more than twice as likely to have reported dining at a restaurant before getting sick compared to adults w o covid 19 choose pick up delivery if possible amp take steps like staying 6 ft from others amp wearing a mask ,US,6396551,191766.0
244,2020-09-10,both amp can spread before symptoms appear flu virus may spread for about 1 day before symptoms while the virus that causes covid 19 may spread for about 2 days before symptoms more on similarities and differences between flu amp covid 19 ,US,6396551,191766.0
245,2020-09-09,as of sept 8 the total number of cases in the us surpassed 6 million covid 19 is widespread in many areas particularly in the upper great plains midwest and south additionally 5 states reported over 10 000 new cases in the last week ,US,6361265,190859.0
246,2020-09-04,new data recent trends show the percentage of overall cases in people ages 18 22 years has increased in the us especially in the midwest south and northeast for the latest demographic data visit cdcs covid data tracker ,US,6200518,187755.0
247,2020-09-04,as of aug 31 national forecasts suggest new weekly deaths may decrease in the coming weeks with 3 300 to 7 500 new deaths during the week ending sept 26 forecasts predict 200k to 211k total covid 19 deaths in the us by sept 26 more ,US,6200518,187755.0
248,2020-09-04,if you have a fever cough or certain other symptoms you might have most people have mild illness and are able to recover at home if you think you may have been exposed to covid 19 contact your healthcare provider learn more ,US,6200518,187755.0
249,2020-09-03,wearing a mask can help slow the spread of covid 19 cdcs dr paige armstrong shows you how to correctly put on and take off your mask keep your distance and wash your hands to help slow the spread of learn more ,US,6150016,186790.0
250,2020-09-03,and can result in complications however covid 19 is associated with additional complications like blood clots and multisystem inflammatory syndrome in children more on the differences between flu and covid 19 here ,US,6150016,186790.0
251,2020-09-01,to help slow the spread of covid 19 when selecting a you have many choices avoid masks made of materials that make it too hard to breathe allow particles to escape or are intended for healthcare workers learn more ,US,6073840,184664.0
252,2020-08-31,a new finds many infections among healthcare workers appear to go undetected likely because many people infected with the virus that causes covid 19 have mild or no symptoms learn more ,US,6030587,183597.0
253,2020-08-30,its not safe to put a mask on your pet while pets can get from people the risk of pets spreading covid 19 is low instead protect your pet by limiting their contact with sick people and people outside the household ,US,5996431,183066.0
254,2020-08-29,and seasonal share many symptoms but there are some key differences between the two for example covid 19 can cause fever which is not a common symptom of seasonal allergies learn more ,US,5961094,182761.0
255,2020-08-28,the latest cdc report shows the percentage of people testing positive for decreased nationally last week however two regions central and mountain saw increases in this measure of covid 19 activity learn more ,US,5913941,181800.0
256,2020-08-28,to help slow the spread of covid 19 when selecting a you have many choices avoid masks made of materials that make it too hard to breathe allow particles to escape or are intended for healthcare workers learn more ,US,5913941,181800.0
257,2020-08-27,testing all residents and staff in west virginia nursing homes helped limit the spread of testing all residents and staff regardless of symptoms may help protect those at higher risk for covid 19 amp prevent larger outbreaks see more ,US,5867785,180824.0
258,2020-08-26,although the number of cases in most states continued to decline over the last 7 days covid 19 is widespread in many areas especially the south amp west as of aug 25 the us reported nearly 1 000 deaths a day over the last week see more data ,US,5821819,179708.0
259,2020-08-24,children under 18 of covid 19 patients were most likely to get infected from their parent finds a new study learn more ,US,5739724,177252.0
260,2020-08-20, dont miss todays cdc clinician outreach and communication coca call 2020 2021 influenza vaccination recommendations and clinical guidance during the covid 19 pandemic 2 3 pm et ,US,5573847,174255.0
261,2020-08-19,recent case data also show that ethnic racial minority groups are overly affected by hispanic and non white people make up 40 of the us population but about 60 of covid 19 cases see more demographic trends using cdcs covid data tracker ,US,5529824,173177.0
262,2020-08-19,although the number of cases in most states continued to decline over the last 7 days the rate of decline is slowing covid 19 is widespread in many areas amp 6 states reported over 10k new cases wear a mask stay 6 ft from others amp wash your hands ,US,5529824,173177.0
263,2020-08-19,over half of households had additional infections after covid 19 was introduced by a household member finds a cdc study learn more ,US,5529824,173177.0
264,2020-08-19,for more information on what cdc is doing to partner with tribal communities to respond to covid 19 visit ,US,5529824,173177.0
265,2020-08-19,cdc has given more than 200m to address health disparities among american indian amp alaska native people who have suffered a disproportionate burden of illness funding will broaden access to covid 19 resources across tribal communities ,US,5529824,173177.0
266,2020-08-19, mark your calendar for tomorrows cdc clinician outreach and communication coca call 2020 2021 influenza vaccination recommendations and clinical guidance during the covid 19 pandemic 2 3 pm et ,US,5529824,173177.0
267,2020-08-18,underlying conditions like diabetes mean greater risk for getting or transmitting covid 19 within the home finds a cdc study learn more ,US,5483388,171821.0
268,2020-08-17, shows outbreaks in 3 industries made up over half of covid 19 infections in utah workplaces w hispanic amp non white workers greatly affected strategies to better protect ethnic minority workers amp industry specific guidelines are needed ,US,5438325,170497.0
269,2020-08-14,the latest cdc report shows that the percentages of people testing positive for and people making medical visits with symptoms similar to covid 19 have been declining nationally since mid july learn more ,US,5313252,168452.0
270,2020-08-14,as of august 10 forecasts suggest that up to 10 600 new weekly deaths will be reported in the week ending september 5 these data predict 180 000 to 200 000 total reported covid 19 deaths in the us by september 5 learn more ,US,5313252,168452.0
271,2020-08-14,can be spread by people who do not have symptoms amp do not know that they are infected masks can help prevent people who have covid 19 from spreading the virus to others learn more ,US,5313252,168452.0
272,2020-08-14,new shows that underrepresented racial ethnic groups in most hotspot counties in june were disproportionately affected by this may be attributed to a combination of structural amp social factors increasing the risk of exposure to covid 19 ,US,5313252,168452.0
273,2020-08-14,the pandemic may be stressful good is an important part of coping with eat a healthy diet with a variety of fruits and vegetables lean proteins and whole grains and drink plenty of water learn more about amp covid 19 ,US,5313252,168452.0
274,2020-08-13,can be spread by people who do not have symptoms amp do not know that they are infected masks can help prevent people who have covid 19 from spreading the virus to others learn more ,US,5248958,167110.0
275,2020-08-12,as of aug 11 the total number of cases in the us surpassed 5 million while the number of new cases has declined in the last week covid 19 is widespread in many areas take steps like wearing a mask that covers your nose amp mouth in public more ,US,5197411,166034.0
276,2020-08-12,people who use drugs or have a substance use disorder may have underlying medical conditions that put them at increased risk for severe illness from learn more about how drug use may impact covid 19 illness amp see resources for getting help ,US,5197411,166034.0
277,2020-08-12,going out when you hang out with friends to help protect them from amp ask them to wear a mask to help protect you this can help keep others healthy during the covid 19 pandemic learn more ,US,5197411,166034.0
278,2020-08-11,could you or a loved one be at increased risk for covid 19 underlying medical conditions and lack of access to quality healthcare are more common among some racial and ethnic groups these factors can lead to more severe illness learn more ,US,5141208,164527.0
279,2020-08-10, you may feel concerned about patients increasing their use of alcohol or other substances during covid 19 here are some answers to questions about risks and treatment options for patients who use drugs or have a substance use disorder ,US,5094400,163463.0
280,2020-08-08,could you or a loved one be at increased risk for covid 19 underlying medical conditions and lack of access to quality healthcare are more common among some racial and ethnic groups these factors can lead to more severe covid 19 illness learn more ,US,4997929,162423.0
281,2020-08-06,this weeks national forecast predicts the number of new deaths per week may decrease over the next month between 4 5k amp 10 6k new deaths are expected the week ending aug 29 a total of 175k to 190k covid 19 deaths are predicted by aug 29 more ,US,4883582,160104.0
282,2020-08-06,a new report shows many workers who tested positive for covid 19 at a nebraska meat processing facility reported working close to one another physical distancing and wearing masks can slow the spread of in workplaces ,US,4883582,160104.0
283,2020-08-05,has affected every person in america in some way but it is not affecting everyone in the same way many racial and ethnic groups are overly affected by covid 19 read about cdcs commitment to improve ,US,4823890,158250.0
284,2020-08-04,data from show that after a period of decline hospitalization rates have begun to increase in recent weeks you can help slow the spread of covid 19 stay 6 feet apart wear a mask and wash your hands often more ,US,4771080,156801.0
285,2020-08-04,could you or a loved one be at increased risk for find out why some racial and ethnic groups are at higher risk of getting covid 19 or experiencing severe illness ,US,4771080,156801.0
286,2020-08-03, attend the next coca call tuesday aug 4 at 2pm et via zoom topic covid 19 amp telehealth implementation stories from the field learn more ,US,4713540,155402.0
287,2020-08-03,health equity is when everyone has the opportunity to be as healthy as possible we must address long standing inequities that put some racial and ethnic groups at a higher risk for learn about cdcs covid 19 strategy ,US,4713540,155402.0
288,2020-08-02,if you tested positive for and have no symptoms stay home and away from other people learn more about cdcs recommendations about when you can be around others after covid 19 infection ,US,4667955,154860.0
289,2020-07-30,long standing inequities have put racial and ethnic minority groups at a higher risk for learn what we can do to ensure all people have the chance to be as healthy as possible see cdcs covid 19 strategy ,US,4495015,152055.0
290,2020-07-30,for more information on elections and covid 19 visit ,US,4495015,152055.0
291,2020-07-29,communicating prevention messages is critical to slowing spread of covid 19 the first step is to get to know all of the partners involved says cdcs maggie silver read about communication partnerships she supports as part of the response ,US,4426982,150713.0
292,2020-07-28, today at 2pm et call in to coca call topic coronavirus disease 2019 covid 19 and diabetes the importance of prevention management and support learn more about the event at ,US,4356206,149310.0
293,2020-07-27, coca call on tuesday july 28 at 2pm et will be available on zoom topic coronavirus disease 2019 covid 19 and diabetes the importance of prevention management and support learn more ,US,4290337,148012.0
294,2020-07-24,cdc s health equity strategy describes what we can do to support those disproportionately affected by covid 19 like racial amp ethnic minority groups essential amp frontline workers people living in rural areas or those w substance use disorders ,US,4112531,145546.0
295,2020-07-24,a new report shows that young previously healthy adults can take a long time to recover from the study found that nearly 1 in 5 adults ages 18 34 who had milder outpatient covid 19 had not returned to their usual health after 14 21 days,US,4112531,145546.0
296,2020-07-24,clinicians do you have questions about how to safely administer vaccines during the outbreak check out cdcs latest guidance on vaccine planning during the covid 19 pandemic ,US,4112531,145546.0
297,2020-07-20,public health professionals need resources for sharing check out cdcs one stop shop for covid 19 resources that range from youth sports to travel ,US,3834677,140913.0
298,2020-07-18,new cruise ship travel could continue to introduce transmit or spread covid 19 has extended the cruise ship no sail order see the latest update ,US,3711413,140119.0
299,2020-07-17,can be spread by people who do not have symptoms amp do not know that they are infected cloth face coverings may help prevent people who have covid 19 from spreading the virus to others learn more ,US,3647715,139266.0
300,2020-07-17,in some cases people can spread to pets but the risk of animals spreading covid 19 to humans is low there is no need to abandon or harm pets learn more about keeping your pets safe ,US,3647715,139266.0
301,2020-07-16,for more information on symptoms of covid 19 and what to watch for visit ,US,3576157,138358.0
302,2020-07-16,a sample of covid 19 patients reported typical symptoms such as fever cough shortness of breath but also symptoms like fatigue diarrhea muscle aches headache and chills read more about symptoms in today s ,US,3576157,138358.0
303,2020-07-16, today at 2pm et call in to coca call topic clinical management of multisystem inflammatory syndrome in children mis c associated with coronavirus disease 2019 covid 19 learn more about the event at ,US,3576157,138358.0
304,2020-07-16,as of july 14 in the last 7 days cases increased nationally with 3 states each reporting more than 50 000 new cases help slow the spread by taking steps like wearing cloth face coverings see more covid 19 data here ,US,3576157,138358.0
305,2020-07-15, coca call on thursday july 16th at 2pm et can also be found on zoom topic clinical management of multisystem inflammatory syndrome in children mis c associated with coronavirus disease 2019 covid 19 learn more ,US,3497847,137407.0
306,2020-07-14,we realized that there were people out there who needed covid 19 tests says cynthia ogden who leads a team at cdcs national health amp nutrition examination survey nhanes the team turned laboratory vehicles into mobile testing sites more ,US,3431574,136466.0
307,2020-07-14,new report shows how face coverings can help prevent 2 hair stylists with covid 19 exposed over 100 clients all wore face coverings and no clients were known to be infected with covid 19 learn more ,US,3431574,136466.0
308,2020-07-14,changes in food availability in some communities due to the pandemic may limit availability of fresh find tips on purchasing canned and packaged goods and more about covid 19 and nutrition for health ,US,3431574,136466.0
309,2020-07-13,treat your pets the same way you would treat other family members to prevent the spread of keep your pets away from sick people and people outside your household read more about pets and covid 19 ,US,3364157,135566.0
310,2020-07-11,public health professionals need resources for sharing check out cdcs one stop shop for covid 19 resources that range from youth sports to travel ,US,3245925,134777.0
311,2020-07-11,contact tracing is essential to slowing the spread of if you have covid 19 public health workers wont reveal your identity to your close contacts even if they ask help of covid 19 ,US,3245925,134777.0
312,2020-07-09,new report in shows increases in missed work due to illness in april 2020 among essential workers whose occupations put them at higher risk of exposure to learn more about the impact of covid 19 on workplace absenteeism ,US,3117946,133290.0
313,2020-07-07,as of july 6 in the last 7 days 9 states have reported more than 10 000 new cases wear cloth face coverings keep 6ft between yourself and others and wash your hands often interested in data from your state see the covid data tracker ,US,2996098,131480.0
314,2020-07-07,the latest cdc report shows that activity remains below the peaks seen in march and april but is increasing in several parts of the country find out if covid 19 activity is increasing in your area ,US,2996098,131480.0
315,2020-07-07,is one of the best tools to avoid being exposed to to help of covid 19 keep key times in mind for when to learn more ,US,2996098,131480.0
316,2020-07-06,stigma hurts everyone no single group ethnicity or population in the u s is more likely to spread than others find out how to stop covid 19 stigma in your community at ,US,2936077,130285.0
317,2020-07-05,take simple daily precautions to help prevent the spread of respiratory illnesses like learn how to protect yourself from covid 19 ,US,2888635,129947.0
318,2020-06-30,if you tested positive for and have no symptoms stay home and away from other people learn more about cdcs recommendations about when you can be around others after covid 19 infection ,US,2635417,127417.0
319,2020-06-30,survey of people with covid 19 in colorado finds half reported close contact with someone with symptoms of or lab confirmed covid 19 in the 14 days before showing symptoms if you have symptoms stay home and avoid contact with others ,US,2635417,127417.0
320,2020-06-30,a survey of covid 19 positive patients found that more than half could not identify having contact with a person who had take steps to protect yourself and slow the spread see ,US,2635417,127417.0
321,2020-06-29,correctional facilities face unique challenges in detecting and slowing spread of covid 19 learn how a facility in louisiana rapidly identified infected individuals in ,US,2590651,126140.0
322,2020-06-29,the latest cdc shows indicators used to monitor remain below the peaks from march and april however multiple parts of the u s are seeing increases in levels of covid like illness amp the percentage of ppl testing positive for ,US,2590651,126140.0
323,2020-06-25,eight patients in ca were hospitalized in april 2020 with e cigarette or vaping product use associated lung injury and covid 19 symptoms can be similar report use of e cigarette or vaping products to your doctor during the pandemic ,US,2422299,124410.0
324,2020-06-23,cdc emergency partners information connection epic webinar june 24 at 4 pm et your covid 19 questions answereddaily life social interaction returning to work amp more learn about reducing risk while engaging in activities outside the home ,US,2347022,121228.0
325,2020-06-23,parents newborn visits should be done in person to measure your babys growth check for jaundice and make sure newborn screening tests are done learn more about the importance of well visits and routine vaccines during covid 19 ,US,2347022,121228.0
326,2020-06-22,youth and summer camp administrators cdc has tips to help you be prepared if staff or campers get sick with remember sick staff and campers should stay home learn more about preventing the spread of covid 19 at camp ,US,2312300,120402.0
327,2020-06-19,if youre sick with amp your pet becomes sick dont take your pet to the veterinary clinic yourself call your veterinarian amp let them know you have been sick with covid 19 ,US,2222812,119125.0
328,2020-06-18,hcps its important to have in person newborn visits to assess health of mom and baby talk with parents about the increased stress of having a new baby during the covid 19 pandemic know the symptoms of in children ,US,2191053,118438.0
329,2020-06-17,cdc has information for groups at higher risk for serious outcomes from covid 19 to stay as safe and healthy as possible knowing that being able to take these steps often depends on individual and community circumstances learn more ,US,2163290,117717.0
330,2020-06-16,take simple daily precautions to help prevent the spread of respiratory illnesses like learn how to protect yourself from covid 19 ,US,2137731,116963.0
331,2020-06-16, today at 2pm et call in to coca call topic applying covid 19 infection prevention and control strategies in nursing homes learn more about the event at ,US,2137731,116963.0
332,2020-06-15, coca call on tuesday june 16th at 2pm et can also be found on zoom topic applying covid 19 infection prevention and control strategies in nursing homes learn more ,US,2114026,116127.0
333,2020-06-15,new among people with covid 19 hospitalizations were 6 times higher and deaths 12 times higher among those with reported underlying conditions compared to those with no reported underlying conditions protect yourself and others ,US,2114026,116127.0
334,2020-06-15,while the number of cases is cumulative and continues to increase in the us the latest cdc report shows that nationally the proportion of people going to the doctor or er for covid like symptoms continues to decline or remain stable ,US,2114026,116127.0
