id,date,time,username,tweet,hashtags,tokenized_tweet,normalized_tokens,year,month
1344406982292287491,30,17:16:17,cdcgov,cases of covid 19 are highest among people ages 29 with this this age group making up almost of all cases reported to cdc to date to learn more about covid 19 cases by age group visit cdcs covid data tracker ,[],"['cases', 'of', 'covid', '19', 'are', 'highest', 'among', 'people', 'ages', '29', 'with', 'this', 'this', 'age', 'group', 'making', 'up', 'almost', 'of', 'all', 'cases', 'reported', 'to', 'cdc', 'to', 'date', 'to', 'learn', 'more', 'about', 'covid', '19', 'cases', 'by', 'age', 'group', 'visit', 'cdcs', 'covid', 'data', 'tracker']","['case', 'covid', 'high', 'people', 'age', 'age', 'group', 'make', 'case', 'report', 'cdc', 'date', 'learn', 'covid', 'case', 'age', 'group', 'visit', 'cdcs', 'covid', 'datum', 'tracker']",2020,12
1344342593245765632,30,13:00:25,cdcgov,covid 19 science update read the latest research on long distance spread of virus through respiratory droplets vaccine safety and covid 19 spread in schools read the full update ,['covid19'],"['covid', '19', 'science', 'update', 'read', 'the', 'latest', 'research', 'on', 'long', 'distance', 'spread', 'of', 'virus', 'through', 'respiratory', 'droplets', 'vaccine', 'safety', 'and', 'covid', '19', 'spread', 'in', 'schools', 'read', 'the', 'full', 'update']","['covid', 'science', 'update', 'read', 'late', 'research', 'long', 'distance', 'spread', 'virus', 'respiratory', 'droplet', 'vaccine', 'safety', 'covid', 'spread', 'school', 'read', 'update']",2020,12
1344335449012252675,30,12:32:02,cdcgov,has killed more than people in the united states data can help save lives use data to inform decisions that protect you your family and your community find the latest information on covid 19 on cdcs covid data tracker ,['covid19'],"['has', 'killed', 'more', 'than', 'people', 'in', 'the', 'united', 'states', 'data', 'can', 'help', 'save', 'lives', 'use', 'data', 'to', 'inform', 'decisions', 'that', 'protect', 'you', 'your', 'family', 'and', 'your', 'community', 'find', 'the', 'latest', 'information', 'on', 'covid', '19', 'on', 'cdcs', 'covid', 'data', 'tracker']","['kill', 'people', 'unite', 'state', 'datum', 'help', 'save', 'live', 'use', 'datum', 'inform', 'decision', 'protect', 'family', 'community', 'find', 'late', 'information', 'covid', 'cdcs', 'covid', 'datum', 'tracker']",2020,12
1344025513640292352,29,16:00:27,cdcgov,pregnant you may discuss vaccines with your doctor but its not required before vaccination while studies have not yet been done experts believe mrna vaccines like covid 19 vaccines are unlikely to pose a risk for people more ,"['covid19', 'pregnant']","['pregnant', 'you', 'may', 'discuss', 'vaccines', 'with', 'your', 'doctor', 'but', 'its', 'not', 'required', 'before', 'vaccination', 'while', 'studies', 'have', 'not', 'yet', 'been', 'done', 'experts', 'believe', 'mrna', 'vaccines', 'like', 'covid', '19', 'vaccines', 'are', 'unlikely', 'to', 'pose', 'a', 'risk', 'for', 'people', 'more']","['pregnant', 'discuss', 'vaccine', 'doctor', 'require', 'vaccination', 'study', 'expert', 'believe', 'mrna', 'vaccine', 'like', 'covid', 'vaccine', 'unlikely', 'pose', 'risk', 'people']",2020,12
1343975074794237955,29,12:40:02,cdcgov,new on cdcs covid data tracker the daily community profile report provides easily interpretable information on key indicators for the response download the data that guides the national covid 19 response learn more ,['covid19'],"['new', 'on', 'cdcs', 'covid', 'data', 'tracker', 'the', 'daily', 'community', 'profile', 'report', 'provides', 'easily', 'interpretable', 'information', 'on', 'key', 'indicators', 'for', 'the', 'response', 'download', 'the', 'data', 'that', 'guides', 'the', 'national', 'covid', '19', 'response', 'learn', 'more']","['new', 'cdcs', 'covid', 'datum', 'tracker', 'daily', 'community', 'profile', 'report', 'provide', 'easily', 'interpretable', 'information', 'key', 'indicator', 'response', 'download', 'datum', 'guide', 'national', 'covid', 'response', 'learn']",2020,12
1343684808199831560,28,17:26:37,cdcgov,fact vaccination helps keep you from getting covid 19 the vaccines currently available in the u s are more than effective at preventing covid 19 according to clinical trials and are important tools to stop the pandemic learn more ,['covid19'],"['fact', 'vaccination', 'helps', 'keep', 'you', 'from', 'getting', 'covid', '19', 'the', 'vaccines', 'currently', 'available', 'in', 'the', 'u', 's', 'are', 'more', 'than', 'effective', 'at', 'preventing', 'covid', '19', 'according', 'to', 'clinical', 'trials', 'and', 'are', 'important', 'tools', 'to', 'stop', 'the', 'pandemic', 'learn', 'more']","['fact', 'vaccination', 'help', 'get', 'covid', 'vaccine', 'currently', 'available', 'u', 's', 'effective', 'prevent', 'covid', 'accord', 'clinical', 'trial', 'important', 'tool', 'stop', 'pandemic', 'learn']",2020,12
1343648170295885826,28,15:01:02,cdcgov,before your trip to the us from the uk get tested for covid 19 plan to share your test results with your airline learn more about the other travel requirements ,['covid19'],"['before', 'your', 'trip', 'to', 'the', 'us', 'from', 'the', 'uk', 'get', 'tested', 'for', 'covid', '19', 'plan', 'to', 'share', 'your', 'test', 'results', 'with', 'your', 'airline', 'learn', 'more', 'about', 'the', 'other', 'travel', 'requirements']","['trip', 'uk', 'test', 'covid', 'plan', 'share', 'test', 'result', 'airline', 'learn', 'travel', 'requirement']",2020,12
1342943527555264515,26,16:21:02,cdcgov,wearing a mask helps protect you from breathing in the virus that causes covid 19 over your mouth and nose to reduce the spread of to your friends family and community members learn more ,"['wearamask', 'covid19']","['wearing', 'a', 'mask', 'helps', 'protect', 'you', 'from', 'breathing', 'in', 'the', 'virus', 'that', 'causes', 'covid', '19', 'over', 'your', 'mouth', 'and', 'nose', 'to', 'reduce', 'the', 'spread', 'of', 'to', 'your', 'friends', 'family', 'and', 'community', 'members', 'learn', 'more']","['wear', 'mask', 'help', 'protect', 'breathe', 'virus', 'cause', 'covid', 'mouth', 'nose', 'reduce', 'spread', 'friend', 'family', 'community', 'member', 'learn']",2020,12
1342532584123883520,25,13:08:05,cdcgov,can spread anywhere even places where you feel safe like your home if one person in your household gets covid 19 it can spread to others if you go out wear a mask stay feet from others avoid crowds wash your hands more ,['covid19'],"['can', 'spread', 'anywhere', 'even', 'places', 'where', 'you', 'feel', 'safe', 'like', 'your', 'home', 'if', 'one', 'person', 'in', 'your', 'household', 'gets', 'covid', '19', 'it', 'can', 'spread', 'to', 'others', 'if', 'you', 'go', 'out', 'wear', 'a', 'mask', 'stay', 'feet', 'from', 'others', 'avoid', 'crowds', 'wash', 'your', 'hands', 'more']","['spread', 'place', 'feel', 'safe', 'like', 'home', 'person', 'household', 'get', 'covid', 'spread', 'wear', 'mask', 'stay', 'foot', 'avoid', 'crowd', 'wash', 'hand']",2020,12
1342224037955702785,24,16:42:02,cdcgov,cdc covid 19 datasets are available for use by the public learn more at ,[],"['cdc', 'covid', '19', 'datasets', 'are', 'available', 'for', 'use', 'by', 'the', 'public', 'learn', 'more', 'at']","['cdc', 'covid', 'dataset', 'available', 'use', 'public', 'learn']",2020,12
1342160869866745858,24,12:31:02,cdcgov,many racial and ethnic minority groups are at greater risk of getting sick having severe illness and dying from covid 19 cdcs racial and ethnic health disparities web resources help explain why affects some groups differently ,['covid19'],"['many', 'racial', 'and', 'ethnic', 'minority', 'groups', 'are', 'at', 'greater', 'risk', 'of', 'getting', 'sick', 'having', 'severe', 'illness', 'and', 'dying', 'from', 'covid', '19', 'cdcs', 'racial', 'and', 'ethnic', 'health', 'disparities', 'web', 'resources', 'help', 'explain', 'why', 'affects', 'some', 'groups', 'differently']","['racial', 'ethnic', 'minority', 'group', 'great', 'risk', 'get', 'sick', 'have', 'severe', 'illness', 'dye', 'covid', 'cdcs', 'racial', 'ethnic', 'health', 'disparity', 'web', 'resource', 'help', 'explain', 'affect', 'group', 'differently']",2020,12
1341864731741724679,23,16:54:17,cdcgov,the highest day moving average of new cases per day in the united states since the pandemic started was reported on december with a day average of new cases learn more about covid 19 trends ,[],"['the', 'highest', 'day', 'moving', 'average', 'of', 'new', 'cases', 'per', 'day', 'in', 'the', 'united', 'states', 'since', 'the', 'pandemic', 'started', 'was', 'reported', 'on', 'december', 'with', 'a', 'day', 'average', 'of', 'new', 'cases', 'learn', 'more', 'about', 'covid', '19', 'trends']","['high', 'day', 'move', 'average', 'new', 'case', 'day', 'unite', 'state', 'pandemic', 'start', 'report', 'december', 'day', 'average', 'new', 'case', 'learn', 'covid', 'trend']",2020,12
1341840680847618049,23,15:18:43,cdcgov,until every person in the u s can get a covid 19 vaccine continue to wear a mask keep at least feet between yourself and others avoid crowds and wash your hands often learn more about who should get vaccinated first while supplies are limited ,[],"['until', 'every', 'person', 'in', 'the', 'u', 's', 'can', 'get', 'a', 'covid', '19', 'vaccine', 'continue', 'to', 'wear', 'a', 'mask', 'keep', 'at', 'least', 'feet', 'between', 'yourself', 'and', 'others', 'avoid', 'crowds', 'and', 'wash', 'your', 'hands', 'often', 'learn', 'more', 'about', 'who', 'should', 'get', 'vaccinated', 'first', 'while', 'supplies', 'are', 'limited']","['person', 'u', 's', 'covid', 'vaccine', 'continue', 'wear', 'mask', 'foot', 'avoid', 'crowd', 'wash', 'hand', 'learn', 'vaccinate', 'supply', 'limit']",2020,12
1341840679354454023,23,15:18:42,cdcgov,the u s has passed an early but important milestone in bringing the pandemic to an end more than million people received their first dose of covid 19 vaccine in the past days with cases surging nationwide this comes at a critical time ,"['covid19', 'covid19']","['the', 'u', 's', 'has', 'passed', 'an', 'early', 'but', 'important', 'milestone', 'in', 'bringing', 'the', 'pandemic', 'to', 'an', 'end', 'more', 'than', 'million', 'people', 'received', 'their', 'first', 'dose', 'of', 'covid', '19', 'vaccine', 'in', 'the', 'past', 'days', 'with', 'cases', 'surging', 'nationwide', 'this', 'comes', 'at', 'a', 'critical', 'time']","['u', 's', 'pass', 'early', 'important', 'milestone', 'bring', 'pandemic', 'end', 'people', 'receive', 'dose', 'covid', 'vaccine', 'past', 'day', 'case', 'surge', 'nationwide', 'come', 'critical', 'time']",2020,12
1341447423906988032,22,13:16:03,cdcgov,read todays mmwr report to learn more about acips recommendations on who should be next to receive covid 19 vaccines ,[],"['read', 'todays', 'mmwr', 'report', 'to', 'learn', 'more', 'about', 'acips', 'recommendations', 'on', 'who', 'should', 'be', 'next', 'to', 'receive', 'covid', '19', 'vaccines']","['read', 'today', 'mmwr', 'report', 'learn', 'acips', 'recommendation', 'receive', 'covid', 'vaccine']",2020,12
1341149001303912454,21,17:30:13,cdcgov,hcps looking for tools to build confidence about vaccines among your team cdcs covid 19 vaccination communication toolkit can help you discuss available vaccines and help them communicate with patients ,['covid19'],"['hcps', 'looking', 'for', 'tools', 'to', 'build', 'confidence', 'about', 'vaccines', 'among', 'your', 'team', 'cdcs', 'covid', '19', 'vaccination', 'communication', 'toolkit', 'can', 'help', 'you', 'discuss', 'available', 'vaccines', 'and', 'help', 'them', 'communicate', 'with', 'patients']","['hcps', 'look', 'tool', 'build', 'confidence', 'vaccine', 'team', 'cdcs', 'covid', 'vaccination', 'communication', 'toolkit', 'help', 'discuss', 'available', 'vaccine', 'help', 'communicate', 'patient']",2020,12
1341067955740815360,21,12:08:11,cdcgov,join todays cdc partner update call at pm et via zoom topic covid 19 response vaccine update retweet and register ,['covid19'],"['join', 'todays', 'cdc', 'partner', 'update', 'call', 'at', 'pm', 'et', 'via', 'zoom', 'topic', 'covid', '19', 'response', 'vaccine', 'update', 'retweet', 'and', 'register']","['join', 'today', 'cdc', 'partner', 'update', 'pm', 'et', 'zoom', 'topic', 'covid', 'response', 'vaccine', 'update', 'retweet', 'register']",2020,12
1340030584647806980,18,15:26:02,cdcgov,vaccinating facility residents will save lives they are at high risk for severe illness and dying from thats why cdc recommends they be among the first to receive a covid 19 vaccine ,"['longtermcare', 'covid19']","['vaccinating', 'facility', 'residents', 'will', 'save', 'lives', 'they', 'are', 'at', 'high', 'risk', 'for', 'severe', 'illness', 'and', 'dying', 'from', 'that', 's', 'why', 'cdc', 'recommends', 'they', 'be', 'among', 'the', 'first', 'to', 'receive', 'a', 'covid', '19', 'vaccine']","['vaccinate', 'facility', 'resident', 'save', 'live', 'high', 'risk', 'severe', 'illness', 'dye', 's', 'cdc', 'recommend', 'receive', 'covid', 'vaccine']",2020,12
1339971225217605634,18,11:30:10,cdcgov,use cdcs covid 19 datasets for research and analysis learn more at ,[],"['use', 'cdcs', 'covid', '19', 'datasets', 'for', 'research', 'and', 'analysis', 'learn', 'more', 'at']","['use', 'cdcs', 'covid', 'dataset', 'research', 'analysis', 'learn']",2020,12
1339699438323904512,17,17:30:11,cdcgov,as of december national forecasts predict that to new deaths will be reported during the week ending january these forecasts predict to total covid 19 deaths in the united states by january more ,['covid19'],"['as', 'of', 'december', 'national', 'forecasts', 'predict', 'that', 'to', 'new', 'deaths', 'will', 'be', 'reported', 'during', 'the', 'week', 'ending', 'january', 'these', 'forecasts', 'predict', 'to', 'total', 'covid', '19', 'deaths', 'in', 'the', 'united', 'states', 'by', 'january', 'more']","['december', 'national', 'forecast', 'predict', 'new', 'death', 'report', 'week', 'end', 'january', 'forecast', 'predict', 'total', 'covid', 'death', 'unite', 'state', 'january']",2020,12
1339614850155220994,17,11:54:03,cdcgov,covid 19 science update read the latest research on vaccine safety spread of the virus on airplanes and the impact of stay at home orders read the full update ,['covid19'],"['covid', '19', 'science', 'update', 'read', 'the', 'latest', 'research', 'on', 'vaccine', 'safety', 'spread', 'of', 'the', 'virus', 'on', 'airplanes', 'and', 'the', 'impact', 'of', 'stay', 'at', 'home', 'orders', 'read', 'the', 'full', 'update']","['covid', 'science', 'update', 'read', 'late', 'research', 'vaccine', 'safety', 'spread', 'virus', 'airplane', 'impact', 'stay', 'home', 'order', 'read', 'update']",2020,12
1339294985955520514,16,14:43:02,cdcgov,monitoring the impact of during pregnancy can help protect women and their babies view the latest data on covid 19 and pregnant women on the covid data tracker cdcs home for covid 19 data learn more ,"['covid19', 'pregnant']","['monitoring', 'the', 'impact', 'of', 'during', 'pregnancy', 'can', 'help', 'protect', 'women', 'and', 'their', 'babies', 'view', 'the', 'latest', 'data', 'on', 'covid', '19', 'and', 'pregnant', 'women', 'on', 'the', 'covid', 'data', 'tracker', 'cdcs', 'home', 'for', 'covid', '19', 'data', 'learn', 'more']","['monitor', 'impact', 'pregnancy', 'help', 'protect', 'woman', 'baby', 'view', 'late', 'datum', 'covid', 'pregnant', 'woman', 'covid', 'datum', 'tracker', 'cdcs', 'home', 'covid', 'datum', 'learn']",2020,12
1338946188847046657,15,15:37:02,cdcgov,join the cdc partner update call monday december at pm et via zoom topic covid 19 response vaccine update retweet and register ,"['covid19', 'health', 'vaccine']","['join', 'the', 'cdc', 'partner', 'update', 'call', 'monday', 'december', 'at', 'pm', 'et', 'via', 'zoom', 'topic', 'covid', '19', 'response', 'vaccine', 'update', 'retweet', 'and', 'register']","['join', 'cdc', 'partner', 'update', 'monday', 'december', 'pm', 'et', 'zoom', 'topic', 'covid', 'response', 'vaccine', 'update', 'retweet', 'register']",2020,12
1338581030245117952,14,15:26:01,cdcgov,ways you can slow the spread of wear a mask amp avoid crowds watch out for covid 19 symptoms and get tested stay home amp isolate if youre sick except to get medical care find out more about the steps you can take ,['covid19'],"['ways', 'you', 'can', 'slow', 'the', 'spread', 'of', 'wear', 'a', 'mask', 'amp', 'avoid', 'crowds', 'watch', 'out', 'for', 'covid', '19', 'symptoms', 'and', 'get', 'tested', 'stay', 'home', 'amp', 'isolate', 'if', 'you', 're', 'sick', 'except', 'to', 'get', 'medical', 'care', 'find', 'out', 'more', 'about', 'the', 'steps', 'you', 'can', 'take']","['way', 'slow', 'spread', 'wear', 'mask', 'amp', 'avoid', 'crowd', 'watch', 'covid', 'symptom', 'test', 'stay', 'home', 'amp', 'isolate', 'sick', 'medical', 'care', 'find', 'step']",2020,12
1338548075669938181,14,13:15:04,cdcgov,join todays cdc partner update call at pm et via zoom topic ten truths about covid 19 retweet and register ,"['covid19', 'health', 'facts']","['join', 'todays', 'cdc', 'partner', 'update', 'call', 'at', 'pm', 'et', 'via', 'zoom', 'topic', 'ten', 'truths', 'about', 'covid', '19', 'retweet', 'and', 'register']","['join', 'today', 'cdc', 'partner', 'update', 'pm', 'et', 'zoom', 'topic', 'truth', 'covid', 'retweet', 'register']",2020,12
1338226945826361347,13,15:59:01,cdcgov,has been reported in mink in several countries including the us but there is no evidence that animals are playing a significant role in the spread of infection to people the main risk is from close contact with a person with covid 19 more ,['covid19'],"['has', 'been', 'reported', 'in', 'mink', 'in', 'several', 'countries', 'including', 'the', 'us', 'but', 'there', 'is', 'no', 'evidence', 'that', 'animals', 'are', 'playing', 'a', 'significant', 'role', 'in', 'the', 'spread', 'of', 'infection', 'to', 'people', 'the', 'main', 'risk', 'is', 'from', 'close', 'contact', 'with', 'a', 'person', 'with', 'covid', '19', 'more']","['report', 'mink', 'country', 'include', 'evidence', 'animal', 'play', 'significant', 'role', 'spread', 'infection', 'people', 'main', 'risk', 'close', 'contact', 'person', 'covid']",2020,12
1337836374557384704,12,14:07:02,cdcgov,can spread anywhere even in places you feel safe like your home keep covid 19 outside your home if you have to go out wear a mask stay feet from others avoid crowds do your part to slow the spread both in and out of your home more ,['covid19'],"['can', 'spread', 'anywhere', 'even', 'in', 'places', 'you', 'feel', 'safe', 'like', 'your', 'home', 'keep', 'covid', '19', 'outside', 'your', 'home', 'if', 'you', 'have', 'to', 'go', 'out', 'wear', 'a', 'mask', 'stay', 'feet', 'from', 'others', 'avoid', 'crowds', 'do', 'your', 'part', 'to', 'slow', 'the', 'spread', 'both', 'in', 'and', 'out', 'of', 'your', 'home', 'more']","['spread', 'place', 'feel', 'safe', 'like', 'home', 'covid', 'outside', 'home', 'wear', 'mask', 'stay', 'foot', 'avoid', 'crowd', 'slow', 'spread', 'home']",2020,12
1337511235361751041,11,16:35:02,cdcgov,cases are increasing dramatically this increase is not due to more testing as the number of cases rise so does percentage of tests coming back positive an indication that covid 19 is spreading learn more about cases in your area ,['covid19'],"['cases', 'are', 'increasing', 'dramatically', 'this', 'increase', 'is', 'not', 'due', 'to', 'more', 'testing', 'as', 'the', 'number', 'of', 'cases', 'rise', 'so', 'does', 'percentage', 'of', 'tests', 'coming', 'back', 'positive', 'an', 'indication', 'that', 'covid', '19', 'is', 'spreading', 'learn', 'more', 'about', 'cases', 'in', 'your', 'area']","['case', 'increase', 'dramatically', 'increase', 'test', 'numb', 'case', 'rise', 'percentage', 'test', 'come', 'positive', 'indication', 'covid', 'spread', 'learn', 'case', 'area']",2020,12
1337482542698688517,11,14:41:02,cdcgov,covid 19 science update read the latest research on infections in families of healthcare workers disease severity in children vaccine safety and more read the full update ,['covid19'],"['covid', '19', 'science', 'update', 'read', 'the', 'latest', 'research', 'on', 'infections', 'in', 'families', 'of', 'healthcare', 'workers', 'disease', 'severity', 'in', 'children', 'vaccine', 'safety', 'and', 'more', 'read', 'the', 'full', 'update']","['covid', 'science', 'update', 'read', 'late', 'research', 'infection', 'family', 'healthcare', 'worker', 'disease', 'severity', 'child', 'vaccine', 'safety', 'read', 'update']",2020,12
1337157657631797261,10,17:10:03,cdcgov,as of december national forecasts predict that to new deaths will be reported during the week ending january these forecasts predict to total covid 19 deaths in the united states by january more ,['covid19'],"['as', 'of', 'december', 'national', 'forecasts', 'predict', 'that', 'to', 'new', 'deaths', 'will', 'be', 'reported', 'during', 'the', 'week', 'ending', 'january', 'these', 'forecasts', 'predict', 'to', 'total', 'covid', '19', 'deaths', 'in', 'the', 'united', 'states', 'by', 'january', 'more']","['december', 'national', 'forecast', 'predict', 'new', 'death', 'report', 'week', 'end', 'january', 'forecast', 'predict', 'total', 'covid', 'death', 'unite', 'state', 'january']",2020,12
1337067047226847240,10,11:10:00,cdcgov,help this season your protects you and can also help protect essential workers and save medical resources for the care of covid 19 patients learn more ,"['fightflu', 'fluvaccine']","['help', 'this', 'season', 'your', 'protects', 'you', 'and', 'can', 'also', 'help', 'protect', 'essential', 'workers', 'and', 'save', 'medical', 'resources', 'for', 'the', 'care', 'of', 'covid', '19', 'patients', 'learn', 'more']","['help', 'season', 'protect', 'help', 'protect', 'essential', 'worker', 'save', 'medical', 'resource', 'care', 'covid', 'patient', 'learn']",2020,12
1336803001282015234,09,17:40:46,cdcgov,daily number of deaths is also rising in last days there has been a increase in the reported number of new deaths compared with the previous days its important to know whats happening in your community see covid 19 data by county ,['covid19'],"['daily', 'number', 'of', 'deaths', 'is', 'also', 'rising', 'in', 'last', 'days', 'there', 'has', 'been', 'a', 'increase', 'in', 'the', 'reported', 'number', 'of', 'new', 'deaths', 'compared', 'with', 'the', 'previous', 'days', 'its', 'important', 'to', 'know', 'what', 's', 'happening', 'in', 'your', 'community', 'see', 'covid', '19', 'data', 'by', 'county']","['daily', 'numb', 'death', 'rise', 'day', 'increase', 'report', 'numb', 'new', 'death', 'compare', 'previous', 'day', 'important', 'know', 's', 'happen', 'community', 'covid', 'datum', 'county']",2020,12
1336785273548632064,09,16:30:20,cdcgov,masking is a two way street masks help protect you in case someone around you has masks also help protect others in case you have covid 19 but dont know it to learn more ,"['covid19', 'wearamask', 'slowthespread']","['masking', 'is', 'a', 'two', 'way', 'street', 'masks', 'help', 'protect', 'you', 'in', 'case', 'someone', 'around', 'you', 'has', 'masks', 'also', 'help', 'protect', 'others', 'in', 'case', 'you', 'have', 'covid', '19', 'but', 'do', 'nt', 'know', 'it', 'to', 'learn', 'more']","['mask', 'way', 'street', 'mask', 'help', 'protect', 'case', 'mask', 'help', 'protect', 'case', 'covid', 'not', 'know', 'learn']",2020,12
1336761542189207555,09,14:56:02,cdcgov,since vaccine supply initially will be limited healthcare personnel are recommended to be among the first vaccinated healthcare personnel can be at high risk of being exposed to covid 19 and spreading it to others see the full recommendation ,['covid19'],"['since', 'vaccine', 'supply', 'initially', 'will', 'be', 'limited', 'healthcare', 'personnel', 'are', 'recommended', 'to', 'be', 'among', 'the', 'first', 'vaccinated', 'healthcare', 'personnel', 'can', 'be', 'at', 'high', 'risk', 'of', 'being', 'exposed', 'to', 'covid', '19', 'and', 'spreading', 'it', 'to', 'others', 'see', 'the', 'full', 'recommendation']","['vaccine', 'supply', 'initially', 'limit', 'healthcare', 'personnel', 'recommend', 'vaccinate', 'healthcare', 'personnel', 'high', 'risk', 'expose', 'covid', 'spread', 'recommendation']",2020,12
1336736384829304833,09,13:16:04,cdcgov,join the cdc partner update call monday december at pm et via zoom topic ten truths about covid 19 retweet and register ,"['covid19', 'health', 'facts']","['join', 'the', 'cdc', 'partner', 'update', 'call', 'monday', 'december', 'at', 'pm', 'et', 'via', 'zoom', 'topic', 'ten', 'truths', 'about', 'covid', '19', 'retweet', 'and', 'register']","['join', 'cdc', 'partner', 'update', 'monday', 'december', 'pm', 'et', 'zoom', 'topic', 'truth', 'covid', 'retweet', 'register']",2020,12
1336373764511195140,08,13:15:08,cdcgov,wondering whats happening in your community use cdcs covid data tracker new county view tab to help you make decisions view covid 19 cases deaths laboratory testing and more for your community all in one convenient location learn more ,[],"['wondering', 'what', 's', 'happening', 'in', 'your', 'community', 'use', 'cdcs', 'covid', 'data', 'tracker', 'new', 'county', 'view', 'tab', 'to', 'help', 'you', 'make', 'decisions', 'view', 'covid', '19', 'cases', 'deaths', 'laboratory', 'testing', 'and', 'more', 'for', 'your', 'community', 'all', 'in', 'one', 'convenient', 'location', 'learn', 'more']","['wonder', 's', 'happen', 'community', 'use', 'cdcs', 'covid', 'datum', 'tracker', 'new', 'county', 'view', 'tab', 'help', 'decision', 'view', 'covid', 'case', 'death', 'laboratory', 'test', 'community', 'convenient', 'location', 'learn']",2020,12
1336098220938817537,07,19:00:14,cdcgov,you can pass to others even if you dont have symptoms or if your symptoms are mild symptoms if you have been exposed to covid 19 limit close contact with others including people you live with learn more ,['covid19'],"['you', 'can', 'pass', 'to', 'others', 'even', 'if', 'you', 'do', 'nt', 'have', 'symptoms', 'or', 'if', 'your', 'symptoms', 'are', 'mild', 'symptoms', 'if', 'you', 'have', 'been', 'exposed', 'to', 'covid', '19', 'limit', 'close', 'contact', 'with', 'others', 'including', 'people', 'you', 'live', 'with', 'learn', 'more']","['pass', 'not', 'symptom', 'symptom', 'mild', 'symptom', 'expose', 'covid', 'limit', 'close', 'contact', 'include', 'people', 'live', 'learn']",2020,12
1336009689566498817,07,13:08:26,cdcgov,new finds head start programs successfully implemented cdc guidance for childcare programs that offer in person learning strategies like wearing masks and keeping class sizes small can lower the spread of covid 19 in childcare settings ,['covid19'],"['new', 'finds', 'head', 'start', 'programs', 'successfully', 'implemented', 'cdc', 'guidance', 'for', 'childcare', 'programs', 'that', 'offer', 'in', 'person', 'learning', 'strategies', 'like', 'wearing', 'masks', 'and', 'keeping', 'class', 'sizes', 'small', 'can', 'lower', 'the', 'spread', 'of', 'covid', '19', 'in', 'childcare', 'settings']","['new', 'find', 'head', 'start', 'program', 'successfully', 'implement', 'cdc', 'guidance', 'childcare', 'program', 'offer', 'person', 'learn', 'strategy', 'like', 'wear', 'mask', 'keep', 'class', 'size', 'small', 'low', 'spread', 'covid', 'childcare', 'setting']",2020,12
1335685191969411072,06,15:39:00,cdcgov,as continues to spread we must remain vigilant the changes we ve had to make are hard but these changes are even more important now the more steps you amp your family can take to prevent the spread of covid 19 the safer you will be learn more ,['covid19'],"['as', 'continues', 'to', 'spread', 'we', 'must', 'remain', 'vigilant', 'the', 'changes', 'we', 've', 'had', 'to', 'make', 'are', 'hard', 'but', 'these', 'changes', 'are', 'even', 'more', 'important', 'now', 'the', 'more', 'steps', 'you', 'amp', 'your', 'family', 'can', 'take', 'to', 'prevent', 'the', 'spread', 'of', 'covid', '19', 'the', 'safer', 'you', 'will', 'be', 'learn', 'more']","['continue', 'spread', 'remain', 'vigilant', 'change', 'have', 'hard', 'change', 'important', 'step', 'amp', 'family', 'prevent', 'spread', 'covid', 'safe', 'learn']",2020,12
1335252669984813057,05,11:00:18,cdcgov,covid 19 science update read the latest research on telemedicine usage college student mental health mask recommendation effectiveness and more read the full update ,['covid19'],"['covid', '19', 'science', 'update', 'read', 'the', 'latest', 'research', 'on', 'telemedicine', 'usage', 'college', 'student', 'mental', 'health', 'mask', 'recommendation', 'effectiveness', 'and', 'more', 'read', 'the', 'full', 'update']","['covid', 'science', 'update', 'read', 'late', 'research', 'telemedicine', 'usage', 'college', 'student', 'mental', 'health', 'mask', 'recommendation', 'effectiveness', 'read', 'update']",2020,12
1334907086786977793,04,12:07:05,cdcgov,as of november national forecasts predict that to new deaths will be reported during the week ending december these forecasts predict to total covid 19 deaths in the united states by december more ,['covid19'],"['as', 'of', 'november', 'national', 'forecasts', 'predict', 'that', 'to', 'new', 'deaths', 'will', 'be', 'reported', 'during', 'the', 'week', 'ending', 'december', 'these', 'forecasts', 'predict', 'to', 'total', 'covid', '19', 'deaths', 'in', 'the', 'united', 'states', 'by', 'december', 'more']","['november', 'national', 'forecast', 'predict', 'new', 'death', 'report', 'week', 'end', 'december', 'forecast', 'predict', 'total', 'covid', 'death', 'unite', 'state', 'december']",2020,12
1334886696840785923,04,10:46:04,cdcgov,cdc and developed the covid 19 seroprevalence studies hub to provide an interactive dashboard to compare studies across the country ,"['serohub', 'covid19', 'serology']","['cdc', 'and', 'developed', 'the', 'covid', '19', 'seroprevalence', 'studies', 'hub', 'to', 'provide', 'an', 'interactive', 'dashboard', 'to', 'compare', 'studies', 'across', 'the', 'country']","['cdc', 'develope', 'covid', 'seroprevalence', 'study', 'hub', 'provide', 'interactive', 'dashboard', 'compare', 'study', 'country']",2020,12
